"","dive_table_id","anem_table_id","obs_time","date","site","gps","time.x","year","month","day","hour","min","sec","lat","lon","elev","time.y"
"412",327,7732,"15:00:00","2016-06-03","Wangag",3,2016-06-03 07:00:00,2016,6,3,7,0,0,"10.8697696310","124.7157614585",0,2016-06-03 07:00:00
"413",327,7731,"15:00:00","2016-06-03","Wangag",3,2016-06-03 07:00:00,2016,6,3,7,0,0,"10.8697696310","124.7157614585",0,2016-06-03 07:00:00
"414",327,7730,"14:41:00","2016-06-03","Wangag",3,2016-06-03 06:41:00,2016,6,3,6,41,0,"10.8702323958","124.7151386831",0,2016-06-03 06:41:00
"415",327,7729,"14:40:00","2016-06-03","Wangag",3,2016-06-03 06:40:00,2016,6,3,6,40,0,"10.8702296298","124.7151453886",0,2016-06-03 06:40:00
"416",327,7728,"14:37:00","2016-06-03","Wangag",3,2016-06-03 06:37:00,2016,6,3,6,37,0,"10.8702395204","124.7150984500",0,2016-06-03 06:37:00
"417",327,7727,"14:37:00","2016-06-03","Wangag",3,2016-06-03 06:37:00,2016,6,3,6,37,0,"10.8702395204","124.7150984500",0,2016-06-03 06:37:00
"418",327,7726,"14:26:00","2016-06-03","Wangag",3,2016-06-03 06:26:00,2016,6,3,6,26,0,"10.8703269437","124.7149603162",0,2016-06-03 06:26:00
"419",327,7724,"14:01:00","2016-06-03","Wangag",3,2016-06-03 06:01:00,2016,6,3,6,1,0,"10.8704227488","124.7147841286",0,2016-06-03 06:01:00
"420",327,7723,"13:59:00","2016-06-03","Wangag",3,2016-06-03 05:59:00,2016,6,3,5,59,0,"10.8705773950","124.7146656923",0,2016-06-03 05:59:00
"421",327,7720,"13:41:00","2016-06-03","Wangag",3,2016-06-03 05:41:00,2016,6,3,5,41,0,"10.8706894610","124.7145909257",0,2016-06-03 05:41:00
"422",327,7719,"13:40:00","2016-06-03","Wangag",3,2016-06-03 05:40:00,2016,6,3,5,40,0,"10.8707415126","124.7145765088",0,2016-06-03 05:40:00
"423",327,7718,"13:40:00","2016-06-03","Wangag",3,2016-06-03 05:40:00,2016,6,3,5,40,0,"10.8707415126","124.7145765088",0,2016-06-03 05:40:00
"424",327,7717,"13:29:00","2016-06-03","Wangag",3,2016-06-03 05:29:00,2016,6,3,5,29,0,"10.8708047122","124.7144796140",0,2016-06-03 05:29:00
"425",327,7716,"13:22:00","2016-06-03","Wangag",3,2016-06-03 05:22:00,2016,6,3,5,22,0,"10.8708516508","124.7144617606",0,2016-06-03 05:22:00
"426",327,7715,"13:05:00","2016-06-03","Wangag",3,2016-06-03 05:05:00,2016,6,3,5,5,0,"10.8709303569","124.7144572344",0,2016-06-03 05:05:00
"427",327,7714,"13:00:00","2016-06-03","Wangag",3,2016-06-03 05:00:00,2016,6,3,5,0,0,"10.8709645551","124.7144233715",0,2016-06-03 05:00:00
"428",327,7713,"12:58:00","2016-06-03","Wangag",3,2016-06-03 04:58:00,2016,6,3,4,58,0,"10.8710692450","124.7144678794",0,2016-06-03 04:58:00
"429",327,7712,"12:57:00","2016-06-03","Wangag",3,2016-06-03 04:57:00,2016,6,3,4,57,0,"10.8711354621","124.7143962979",0,2016-06-03 04:57:00
"430",327,7711,"12:56:00","2016-06-03","Wangag",3,2016-06-03 04:56:00,2016,6,3,4,56,0,"10.8712881804","124.7144523729",0,2016-06-03 04:56:00
"431",327,7710,"12:56:00","2016-06-03","Wangag",3,2016-06-03 04:56:00,2016,6,3,4,56,0,"10.8712881804","124.7144523729",0,2016-06-03 04:56:00
"432",327,7709,"12:54:00","2016-06-03","Wangag",3,2016-06-03 04:54:00,2016,6,3,4,54,0,"10.8713718317","124.7144885827",0,2016-06-03 04:54:00
"433",327,7708,"12:53:00","2016-06-03","Wangag",3,2016-06-03 04:53:00,2016,6,3,4,53,0,"10.8713787049","124.7144538816",0,2016-06-03 04:53:00
"434",327,7707,"12:40:00","2016-06-03","Wangag",3,2016-06-03 04:40:00,2016,6,3,4,40,0,"10.8714174293","124.7143828031",0,2016-06-03 04:40:00
"435",327,7706,"12:39:00","2016-06-03","Wangag",3,2016-06-03 04:39:00,2016,6,3,4,39,0,"10.8714081254","124.7143722419",0,2016-06-03 04:39:00
"436",326,7705,"11:12:00","2016-06-03","Magbangon",3,2016-06-03 03:12:00,2016,6,3,3,12,0,"10.8583827317","124.7243583575",0,2016-06-03 03:12:00
"437",326,7704,"11:04:00","2016-06-03","Magbangon",3,2016-06-03 03:04:00,2016,6,3,3,4,0,"10.8583399840","124.7242539190",0,2016-06-03 03:04:00
"438",326,7703,"11:03:00","2016-06-03","Magbangon",3,2016-06-03 03:03:00,2016,6,3,3,3,0,"10.8582928777","124.7243462875",0,2016-06-03 03:03:00
"439",326,7702,"11:03:00","2016-06-03","Magbangon",3,2016-06-03 03:03:00,2016,6,3,3,3,0,"10.8582928777","124.7243462875",0,2016-06-03 03:03:00
"440",326,7701,"11:02:00","2016-06-03","Magbangon",3,2016-06-03 03:02:00,2016,6,3,3,2,0,"10.8582538180","124.7243839223",0,2016-06-03 03:02:00
"441",326,7700,"11:02:00","2016-06-03","Magbangon",3,2016-06-03 03:02:00,2016,6,3,3,2,0,"10.8582538180","124.7243839223",0,2016-06-03 03:02:00
"442",326,7699,"11:02:00","2016-06-03","Magbangon",3,2016-06-03 03:02:00,2016,6,3,3,2,0,"10.8582538180","124.7243839223",0,2016-06-03 03:02:00
"443",326,7698,"11:00:00","2016-06-03","Magbangon",3,2016-06-03 03:00:00,2016,6,3,3,0,0,"10.8582171053","124.7242990974",0,2016-06-03 03:00:00
"444",326,7697,"10:56:00","2016-06-03","Magbangon",3,2016-06-03 02:56:00,2016,6,3,2,56,0,"10.8580606151","124.7243078984",0,2016-06-03 02:56:00
"445",326,7696,"10:47:00","2016-06-03","Magbangon",3,2016-06-03 02:47:00,2016,6,3,2,47,0,"10.8580338769","124.7243056353",0,2016-06-03 02:47:00
"446",326,7695,"10:43:00","2016-06-03","Magbangon",3,2016-06-03 02:43:00,2016,6,3,2,43,0,"10.8580127545","124.7243889514",0,2016-06-03 02:43:00
"447",326,7694,"10:33:00","2016-06-03","Magbangon",3,2016-06-03 02:33:00,2016,6,3,2,33,0,"10.8577647340","124.7244705912",0,2016-06-03 02:33:00
"448",326,7691,"10:09:00","2016-06-03","Magbangon",3,2016-06-03 02:09:00,2016,6,3,2,9,0,"10.8578027878","124.7245871834",0,2016-06-03 02:09:00
"449",326,7690,"10:05:00","2016-06-03","Magbangon",3,2016-06-03 02:05:00,2016,6,3,2,5,0,"10.8577675000","124.7246047016",0,2016-06-03 02:05:00
"450",326,7689,"09:57:00","2016-06-03","Magbangon",3,2016-06-03 01:57:00,2016,6,3,1,57,0,"10.8578229882","124.7245888598",0,2016-06-03 01:57:00
"451",326,7688,"09:57:00","2016-06-03","Magbangon",3,2016-06-03 01:57:00,2016,6,3,1,57,0,"10.8578229882","124.7245888598",0,2016-06-03 01:57:00
"452",326,7687,"09:57:00","2016-06-03","Magbangon",3,2016-06-03 01:57:00,2016,6,3,1,57,0,"10.8578229882","124.7245888598",0,2016-06-03 01:57:00
"453",318,7380,"11:45:00","2016-05-29","Magbangon",3,2016-05-29 03:45:00,2016,5,29,3,45,0,"10.8618803322","124.7211159021",0,2016-05-29 03:45:00
"454",318,7355,"09:59:00","2016-05-29","Magbangon",3,2016-05-29 01:59:00,2016,5,29,1,59,0,"10.8618229162","124.7209861502",0,2016-05-29 01:59:00
"455",317,7352,"14:36:00","2016-05-28","Poroc Rose",3,2016-05-28 06:36:00,2016,5,28,6,36,0,"10.7562898938","124.7857656050",0,2016-05-28 06:36:00
"456",317,7351,"14:34:00","2016-05-28","Poroc Rose",3,2016-05-28 06:34:00,2016,5,28,6,34,0,"10.7565493137","124.7858883999",0,2016-05-28 06:34:00
"457",317,7350,"14:19:00","2016-05-28","Poroc Rose",3,2016-05-28 06:19:00,2016,5,28,6,19,0,"10.7566092443","124.7859937605",0,2016-05-28 06:19:00
"458",317,7349,"14:18:00","2016-05-28","Poroc Rose",3,2016-05-28 06:18:00,2016,5,28,6,18,0,"10.7565239165","124.7859213408",0,2016-05-28 06:18:00
"459",317,7348,"14:16:00","2016-05-28","Poroc Rose",3,2016-05-28 06:16:00,2016,5,28,6,16,0,"10.7564808335","124.7857889906",0,2016-05-28 06:16:00
"460",317,7347,"14:05:00","2016-05-28","Poroc Rose",3,2016-05-28 06:05:00,2016,5,28,6,5,0,"10.7564374153","124.7858254518",0,2016-05-28 06:05:00
"461",317,7346,"13:40:00","2016-05-28","Poroc Rose",3,2016-05-28 05:40:00,2016,5,28,5,40,0,"10.7562667597","124.7856257111",0,2016-05-28 05:40:00
"462",316,7345,"11:32:00","2016-05-28","Poroc San Flower",3,2016-05-28 03:32:00,2016,5,28,3,32,0,"10.7635891903","124.7852106392",0,2016-05-28 03:32:00
"463",316,7344,"11:23:00","2016-05-28","Poroc San Flower",3,2016-05-28 03:23:00,2016,5,28,3,23,0,"10.7639066130","124.7851349507",0,2016-05-28 03:23:00
"464",316,7343,"10:57:00","2016-05-28","Poroc San Flower",3,2016-05-28 02:57:00,2016,5,28,2,57,0,"10.7641813718","124.7852853220",0,2016-05-28 02:57:00
"465",316,7341,"10:48:00","2016-05-28","Poroc San Flower",3,2016-05-28 02:48:00,2016,5,28,2,48,0,"10.7641760912","124.7853046004",0,2016-05-28 02:48:00
"466",316,7340,"10:47:00","2016-05-28","Poroc San Flower",3,2016-05-28 02:47:00,2016,5,28,2,47,0,"10.7641741633","124.7853093781",0,2016-05-28 02:47:00
"467",316,7339,"10:45:00","2016-05-28","Poroc San Flower",3,2016-05-28 02:45:00,2016,5,28,2,45,0,"10.7642083615","124.7852694802",0,2016-05-28 02:45:00
"468",316,7338,"10:44:00","2016-05-28","Poroc San Flower",3,2016-05-28 02:44:00,2016,5,28,2,44,0,"10.7642470859","124.7852158360",0,2016-05-28 02:44:00
"469",316,7337,"10:44:00","2016-05-28","Poroc San Flower",3,2016-05-28 02:44:00,2016,5,28,2,44,0,"10.7642470859","124.7852158360",0,2016-05-28 02:44:00
"470",316,7336,"10:25:00","2016-05-28","Poroc San Flower",3,2016-05-28 02:25:00,2016,5,28,2,25,0,"10.7644628361","124.7853184305",0,2016-05-28 02:25:00
"471",316,7335,"10:23:00","2016-05-28","Poroc San Flower",3,2016-05-28 02:23:00,2016,5,28,2,23,0,"10.7644407917","124.7853102162",0,2016-05-28 02:23:00
"472",316,7333,"10:07:00","2016-05-28","Poroc San Flower",3,2016-05-28 02:07:00,2016,5,28,2,7,0,"10.7645624131","124.7854149900",0,2016-05-28 02:07:00
"473",316,7332,"10:02:00","2016-05-28","Poroc San Flower",3,2016-05-28 02:02:00,2016,5,28,2,2,0,"10.7645567972","124.7854501940",0,2016-05-28 02:02:00
"474",315,7331,"11:08:00","2016-05-27","Visca",3,2016-05-27 03:08:00,2016,5,27,3,8,0,"10.7429329958","124.7872221284",0,2016-05-27 03:08:00
"475",315,7330,"10:50:00","2016-05-27","Visca",3,2016-05-27 02:50:00,2016,5,27,2,50,0,"10.7433867920","124.7869170271",0,2016-05-27 02:50:00
"476",315,7329,"10:46:00","2016-05-27","Visca",3,2016-05-27 02:46:00,2016,5,27,2,46,0,"10.7435960881","124.7869209666",0,2016-05-27 02:46:00
"477",315,7328,"10:34:00","2016-05-27","Visca",3,2016-05-27 02:34:00,2016,5,27,2,34,0,"10.7436467987","124.7867556754",0,2016-05-27 02:34:00
"478",315,7327,"10:17:00","2016-05-27","Visca",3,2016-05-27 02:17:00,2016,5,27,2,17,0,"10.7435006183","124.7865852714",0,2016-05-27 02:17:00
"479",315,7326,"10:10:00","2016-05-27","Visca",3,2016-05-27 02:10:00,2016,5,27,2,10,0,"10.7434931584","124.7866190504",0,2016-05-27 02:10:00
"480",315,7325,"10:07:00","2016-05-27","Visca",3,2016-05-27 02:07:00,2016,5,27,2,7,0,"10.7434525900","124.7863825969",0,2016-05-27 02:07:00
"481",315,7324,"10:03:00","2016-05-27","Visca",3,2016-05-27 02:03:00,2016,5,27,2,3,0,"10.7435929868","124.7864916455",0,2016-05-27 02:03:00
"482",304,7216,"10:53:30","2016-05-21","Wangag",3,2016-05-21 02:53:30,2016,5,21,2,53,30,"10.8715255558","124.7140501253",0,2016-05-21 02:53:30
"483",304,7199,"10:17:00","2016-05-21","Wangag",3,2016-05-21 02:17:00,2016,5,21,2,17,0,"10.8715237956","124.7143149935",0,2016-05-21 02:17:00
"484",300,7138,"14:52:00","2016-05-18","Tamakin Dacot",3,2016-05-18 06:52:00,2016,5,18,6,52,0,"10.6518411543","124.7829427477",0,2016-05-18 06:52:00
"485",300,7137,"14:44:00","2016-05-18","Tamakin Dacot",3,2016-05-18 06:44:00,2016,5,18,6,44,0,"10.6518578343","124.7829839867",0,2016-05-18 06:44:00
"486",300,7136,"14:34:00","2016-05-18","Tamakin Dacot",3,2016-05-18 06:34:00,2016,5,18,6,34,0,"10.6519458443","124.7829693183",0,2016-05-18 06:34:00
"487",300,7135,"14:25:00","2016-05-18","Tamakin Dacot",3,2016-05-18 06:25:00,2016,5,18,6,25,0,"10.6518535595","124.7828885168",0,2016-05-18 06:25:00
"488",300,7134,"14:24:00","2016-05-18","Tamakin Dacot",3,2016-05-18 06:24:00,2016,5,18,6,24,0,"10.6519343611","124.7828322742",0,2016-05-18 06:24:00
"489",300,7133,"14:21:00","2016-05-18","Tamakin Dacot",3,2016-05-18 06:21:00,2016,5,18,6,21,0,"10.6522525381","124.7828154266",0,2016-05-18 06:21:00
"490",300,7132,"14:06:00","2016-05-18","Tamakin Dacot",3,2016-05-18 06:06:00,2016,5,18,6,6,0,"10.6526639219","124.7832879983",0,2016-05-18 06:06:00
"491",300,7131,"13:58:00","2016-05-18","Tamakin Dacot",3,2016-05-18 05:58:00,2016,5,18,5,58,0,"10.6527261995","124.7834290657",0,2016-05-18 05:58:00
"492",300,7130,"13:51:00","2016-05-18","Tamakin Dacot",3,2016-05-18 05:51:00,2016,5,18,5,51,0,"10.6526474096","124.7833118029",0,2016-05-18 05:51:00
"493",300,7129,"13:45:00","2016-05-18","Tamakin Dacot",3,2016-05-18 05:45:00,2016,5,18,5,45,0,"10.6528045703","124.7833889164",0,2016-05-18 05:45:00
"494",300,7128,"13:30:00","2016-05-18","Tamakin Dacot",3,2016-05-18 05:30:00,2016,5,18,5,30,0,"10.6530276127","124.7835945245",0,2016-05-18 05:30:00
"495",300,7127,"13:23:00","2016-05-18","Tamakin Dacot",3,2016-05-18 05:23:00,2016,5,18,5,23,0,"10.6528197415","124.7834117990",0,2016-05-18 05:23:00
"496",300,7126,"13:20:00","2016-05-18","Tamakin Dacot",3,2016-05-18 05:20:00,2016,5,18,5,20,0,"10.6528442167","124.7834539600",0,2016-05-18 05:20:00
"497",300,7125,"13:18:00","2016-05-18","Tamakin Dacot",3,2016-05-18 05:18:00,2016,5,18,5,18,0,"10.6528662611","124.7833671235",0,2016-05-18 05:18:00
"498",300,7124,"13:13:00","2016-05-18","Tamakin Dacot",3,2016-05-18 05:13:00,2016,5,18,5,13,0,"10.6529263593","124.7834721487",0,2016-05-18 05:13:00
"499",300,7123,"13:11:00","2016-05-18","Tamakin Dacot",3,2016-05-18 05:11:00,2016,5,18,5,11,0,"10.6529115234","124.7835283913",0,2016-05-18 05:11:00
"500",300,7122,"13:07:00","2016-05-18","Tamakin Dacot",3,2016-05-18 05:07:00,2016,5,18,5,7,0,"10.6529183127","124.7834669519",0,2016-05-18 05:07:00
"501",295,7038,"13:45:00","2016-05-16","Palanas",3,2016-05-16 05:45:00,2016,5,16,5,45,0,"10.8729518205","124.7121366207",0,2016-05-16 05:45:00
"502",293,6986,"13:44:00","2016-05-15","Palanas",3,2016-05-15 05:44:00,2016,5,15,5,44,0,"10.8735401463","124.7117260750",0,2016-05-15 05:44:00
"503",456,9816,"14:23:00","2017-06-11","Palanas",4,2017-06-11 06:23:00,2017,6,11,6,23,0,"10.8738116361","124.7109129466",0,2017-06-11 06:23:00
"504",456,9805,"13:26:00","2017-06-11","Palanas",4,2017-06-11 05:26:00,2017,6,11,5,26,0,"10.8741412126","124.7107350826",0,2017-06-11 05:26:00
"505",454,9800,"11:37:00","2017-06-11","Wangag",4,2017-06-11 03:37:00,2017,6,11,3,37,0,"10.8715410624","124.7138859238",0,2017-06-11 03:37:00
"506",454,9786,"10:43:00","2017-06-11","Wangag",4,2017-06-11 02:43:00,2017,6,11,2,43,0,"10.8713944629","124.7139211278",0,2017-06-11 02:43:00
"507",454,9781,"10:20:00","2017-06-11","Wangag",4,2017-06-11 02:20:00,2017,6,11,2,20,0,"10.8713910263","124.7140736785",0,2017-06-11 02:20:00
"508",454,9777,"10:01:00","2017-06-11","Wangag",4,2017-06-11 02:01:00,2017,6,11,2,1,0,"10.8714545611","124.7140844073",0,2017-06-11 02:01:00
"509",454,9775,"09:51:00","2017-06-11","Wangag",4,2017-06-11 01:51:00,2017,6,11,1,51,0,"10.8714593388","124.7140851617",0,2017-06-11 01:51:00
"510",454,9771,"09:36:00","2017-06-11","Wangag",4,2017-06-11 01:36:00,2017,6,11,1,36,0,"10.8714866638","124.7140896041",0,2017-06-11 01:36:00
"511",448,9734,"13:08:00","2017-06-09","Tamakin Dacot",4,2017-06-09 05:08:00,2017,6,9,5,8,0,"10.6530719530","124.7836442292",0,2017-06-09 05:08:00
"512",448,9733,"12:42:00","2017-06-09","Tamakin Dacot",4,2017-06-09 04:42:00,2017,6,9,4,42,0,"10.6521207746","124.7837867215",0,2017-06-09 04:42:00
"513",448,9731,"12:30:00","2017-06-09","Tamakin Dacot",4,2017-06-09 04:30:00,2017,6,9,4,30,0,"10.6521298271","124.7838039882",0,2017-06-09 04:30:00
"514",448,9730,"12:25:00","2017-06-09","Tamakin Dacot",4,2017-06-09 04:25:00,2017,6,9,4,25,0,"10.6520998199","124.7837913316",0,2017-06-09 04:25:00
"515",448,9729,"12:19:00","2017-06-09","Tamakin Dacot",4,2017-06-09 04:19:00,2017,6,9,4,19,0,"10.6520996522","124.7838002164",0,2017-06-09 04:19:00
"516",448,9728,"12:05:00","2017-06-09","Tamakin Dacot",4,2017-06-09 04:05:00,2017,6,9,4,5,0,"10.6520889234","124.7838043235",0,2017-06-09 04:05:00
"517",448,9727,"11:47:00","2017-06-09","Tamakin Dacot",4,2017-06-09 03:47:00,2017,6,9,3,47,0,"10.6519196089","124.7834718134",0,2017-06-09 03:47:00
"518",446,9725,"10:15:00","2017-06-09","Tamakin Dacot",4,2017-06-09 02:15:00,2017,6,9,2,15,0,"10.6520612631","124.7834451590",0,2017-06-09 02:15:00
"519",446,9724,"10:14:00","2017-06-09","Tamakin Dacot",4,2017-06-09 02:14:00,2017,6,9,2,14,0,"10.6520657893","124.7834376991",0,2017-06-09 02:14:00
"520",446,9722,"09:49:00","2017-06-09","Tamakin Dacot",4,2017-06-09 01:49:00,2017,6,9,1,49,0,"10.6518546492","124.7829326894",0,2017-06-09 01:49:00
"521",446,9720,"09:34:00","2017-06-09","Tamakin Dacot",4,2017-06-09 01:34:00,2017,6,9,1,34,0,"10.6520117261","124.7829294205",0,2017-06-09 01:34:00
"522",446,9719,"09:30:00","2017-06-09","Tamakin Dacot",4,2017-06-09 01:30:00,2017,6,9,1,30,0,"10.6520006619","124.7829132434",0,2017-06-09 01:30:00
"523",446,9717,"09:08:00","2017-06-09","Tamakin Dacot",4,2017-06-09 01:08:00,2017,6,9,1,8,0,"10.6522763427","124.7827946395",0,2017-06-09 01:08:00
"524",428,9567,"12:03:00","2017-06-03","Sitio Baybayon",4,2017-06-03 04:03:00,2017,6,3,4,3,0,"10.6326857395","124.7766402271",0,2017-06-03 04:03:00
"525",428,9566,"11:57:00","2017-06-03","Sitio Baybayon",4,2017-06-03 03:57:00,2017,6,3,3,57,0,"10.6326883379","124.7766627744",0,2017-06-03 03:57:00
"526",428,9565,"11:55:00","2017-06-03","Sitio Baybayon",4,2017-06-03 03:55:00,2017,6,3,3,55,0,"10.6327006593","124.7766854055",0,2017-06-03 03:55:00
"527",428,9563,"11:48:00","2017-06-03","Sitio Baybayon",4,2017-06-03 03:48:00,2017,6,3,3,48,0,"10.6326934509","124.7767196037",0,2017-06-03 03:48:00
"528",428,9562,"11:43:00","2017-06-03","Sitio Baybayon",4,2017-06-03 03:43:00,2017,6,3,3,43,0,"10.6326510385","124.7767596692",0,2017-06-03 03:43:00
"529",428,9561,"11:40:00","2017-06-03","Sitio Baybayon",4,2017-06-03 03:40:00,2017,6,3,3,40,0,"10.6326424889","124.7767712362",0,2017-06-03 03:40:00
"530",428,9558,"11:29:00","2017-06-03","Sitio Baybayon",4,2017-06-03 03:29:00,2017,6,3,3,29,0,"10.6325836480","124.7767665423",0,2017-06-03 03:29:00
"531",428,9557,"11:26:00","2017-06-03","Sitio Baybayon",4,2017-06-03 03:26:00,2017,6,3,3,26,0,"10.6325798761","124.7767636925",0,2017-06-03 03:26:00
"532",428,9556,"11:21:00","2017-06-03","Sitio Baybayon",4,2017-06-03 03:21:00,2017,6,3,3,21,0,"10.6325820554","124.7767715715",0,2017-06-03 03:21:00
"533",420,9516,"15:05:00","2017-05-30","Wangag",4,2017-05-30 07:05:00,2017,5,30,7,5,0,"10.8703061566","124.7152065765",0,2017-05-30 07:05:00
"534",420,9513,"14:36:00","2017-05-30","Wangag",4,2017-05-30 06:36:00,2017,5,30,6,36,0,"10.8699237742","124.7158200480",0,2017-05-30 06:36:00
"535",420,9511,"14:29:00","2017-05-30","Wangag",4,2017-05-30 06:29:00,2017,5,30,6,29,0,"10.8698915038","124.7158372309",0,2017-05-30 06:29:00
"536",420,9507,"14:09:00","2017-05-30","Wangag",4,2017-05-30 06:09:00,2017,5,30,6,9,0,"10.8698383626","124.7158689145",0,2017-05-30 06:09:00
"537",420,9505,"14:04:00","2017-05-30","Wangag",4,2017-05-30 06:04:00,2017,5,30,6,4,0,"10.8697462454","124.7158670705",0,2017-05-30 06:04:00
"538",420,9493,"13:22:00","2017-05-30","Wangag",4,2017-05-30 05:22:00,2017,5,30,5,22,0,"10.8697267156","124.7159523983",0,2017-05-30 05:22:00
"539",420,9492,"13:15:00","2017-05-30","Wangag",4,2017-05-30 05:15:00,2017,5,30,5,15,0,"10.8696291503","124.7159644682",0,2017-05-30 05:15:00
"540",418,9485,"11:32:00","2017-05-30","Wangag",4,2017-05-30 03:32:00,2017,5,30,3,32,0,"10.8695868216","124.7161595151",0,2017-05-30 03:32:00
"541",418,9461,"09:39:00","2017-05-30","Wangag",4,2017-05-30 01:39:00,2017,5,30,1,39,0,"10.8690453507","124.7163639497",0,2017-05-30 01:39:00
"542",459,8985,"08:57:51","2017-06-12","Poroc San Flower",5,2017-06-12 00:57:51,2017,6,12,0,57,51,"10.7643157337","124.7852838133",0,2017-06-12 00:57:51
"543",453,8897,"14:19:46","2017-06-10","Haina",5,2017-06-10 06:19:46,2017,6,10,6,19,46,"10.6410350371","124.7785925400",0,2017-06-10 06:19:46
"544",453,8893,"14:01:46","2017-06-10","Haina",5,2017-06-10 06:01:46,2017,6,10,6,1,46,"10.6410419103","124.7784225550",0,2017-06-10 06:01:46
"545",441,8811,"11:26:59","2017-06-06","Haina",5,2017-06-06 03:26:59,2017,6,6,3,26,59,"10.6415950321","124.7778612189",0,2017-06-06 03:26:59
"546",441,8793,"10:30:29","2017-06-06","Haina",5,2017-06-06 02:30:29,2017,6,6,2,30,29,"10.6416931003","124.7779074032",0,2017-06-06 02:30:29
"547",437,8760,"12:06:42","2017-06-05","Sitio Baybayon",5,2017-06-05 04:06:42,2017,6,5,4,6,42,"10.6340180431","124.7769406345",0,2017-06-05 04:06:42
"548",437,8746,"11:24:41","2017-06-05","Sitio Baybayon",5,2017-06-05 03:24:41,2017,6,5,3,24,41,"10.6338892132","124.7769092862",0,2017-06-05 03:24:41
"549",434,8734,"14:56:13","2017-06-04","Sitio Baybayon",5,2017-06-04 06:56:13,2017,6,4,6,56,13,"10.6336505804","124.7768046800",0,2017-06-04 06:56:13
"550",428,8690,"12:03:00","2017-06-03","Sitio Baybayon",4,2017-06-03 04:03:00,2017,6,3,4,3,0,"10.6326857395","124.7766402271",0,2017-06-03 04:03:00
"551",428,8685,"11:39:00","2017-06-03","Sitio Baybayon",4,2017-06-03 03:39:00,2017,6,3,3,39,0,"10.6326555647","124.7767640278",0,2017-06-03 03:39:00
"552",426,8644,"12:16:09","2017-06-02","Sitio Baybayon",5,2017-06-02 04:16:09,2017,6,2,4,16,9,"10.6326853205","124.7769451607",0,2017-06-02 04:16:09
"553",421,8591,"13:46:57","2017-05-30","Wangag",5,2017-05-30 05:46:57,2017,5,30,5,46,57,"10.8698744047","124.7159141768",0,2017-05-30 05:46:57
"554",421,8588,"13:45:12","2017-05-30","Wangag",5,2017-05-30 05:45:12,2017,5,30,5,45,12,"10.8698464930","124.7159618698",0,2017-05-30 05:45:12
"555",419,8564,"11:02:12","2017-05-30","Wangag",5,2017-05-30 03:02:12,2017,5,30,3,2,12,"10.8696238697","124.7161816433",0,2017-05-30 03:02:12
"556",419,8543,"09:54:27","2017-05-30","Wangag",5,2017-05-30 01:54:27,2017,5,30,1,54,27,"10.8692033496","124.7163164243",0,2017-05-30 01:54:27
"557",415,8486,"11:05:34","2017-05-28","Hicgop South",5,2017-05-28 03:05:34,2017,5,28,3,5,34,"10.8121211641","124.7642331664",0,2017-05-28 03:05:34
"558",411,8482,"14:01:53","2017-05-27","Tamakin Dacot",5,2017-05-27 06:01:53,2017,5,27,6,1,53,"10.6523551326","124.7836111207",0,2017-05-27 06:01:53
"559",411,8476,"12:46:38","2017-05-27","Tamakin Dacot",5,2017-05-27 04:46:38,2017,5,27,4,46,38,"10.6523615029","124.7839337401",0,2017-05-27 04:46:38
"560",405,8446,"10:24:19","2017-05-25","Gabas",5,2017-05-25 02:24:19,2017,5,25,2,24,19,"10.7282047346","124.7933221422",0,2017-05-25 02:24:19
"561",405,8445,"09:38:19","2017-05-25","Gabas",5,2017-05-25 01:38:19,2017,5,25,1,38,19,"10.7282725442","124.7934150975",0,2017-05-25 01:38:19
"562",401,8436,"10:24:50","2017-05-23","Elementary School",5,2017-05-23 02:24:50,2017,5,23,2,24,50,"10.7988770865","124.7685321607",0,2017-05-23 02:24:50
"563",399,8417,"13:51:13","2017-05-22","San Agustin",5,2017-05-22 05:51:13,2017,5,22,5,51,13,"10.7686666958","124.7839284595",0,2017-05-22 05:51:13
"564",393,8374,"09:39:42","2017-05-21","Poroc San Flower",5,2017-05-21 01:39:42,2017,5,21,1,39,42,"10.7638693973","124.7851373814",0,2017-05-21 01:39:42
"565",391,8356,"14:12:00","2017-05-20","Palanas",5,2017-05-20 06:12:00,2017,5,20,6,12,0,"10.8727788180","124.7118430864",0,2017-05-20 06:12:00
"566",391,8355,"14:10:15","2017-05-20","Palanas",5,2017-05-20 06:10:15,2017,5,20,6,10,15,"10.8727751300","124.7118089721",0,2017-05-20 06:10:15
"567",391,8351,"13:58:59","2017-05-20","Palanas",5,2017-05-20 05:58:59,2017,5,20,5,58,59,"10.8728991821","124.7116395738",0,2017-05-20 05:58:59
"568",391,8350,"13:55:45","2017-05-20","Palanas",5,2017-05-20 05:55:45,2017,5,20,5,55,45,"10.8729125094","124.7115147673",0,2017-05-20 05:55:45
"569",391,8349,"13:52:30","2017-05-20","Palanas",5,2017-05-20 05:52:30,2017,5,20,5,52,30,"10.8729745355","124.7115591913",0,2017-05-20 05:52:30
"570",389,8332,"11:44:00","2017-05-20","Palanas",5,2017-05-20 03:44:00,2017,5,20,3,44,0,"10.8741760813","124.7107493319",0,2017-05-20 03:44:00
"571",389,8323,"11:19:00","2017-05-20","Palanas",5,2017-05-20 03:19:00,2017,5,20,3,19,0,"10.8741464093","124.7109432891",0,2017-05-20 03:19:00
